date,axs_fee,weth_fee
"2024-07-22 00:00:00",33.721489147648889168,0.036425650410713800
"2024-07-22 01:00:00",30.066950988794264358,0.096882633507036193
"2024-07-22 02:00:00",45.335416461063206698,0.018573795896893034
"2024-07-22 03:00:00",51.394324390823303097,0.023796331182881049
"2024-07-22 04:00:00",53.318411024518457960,0.019570025866326827
"2024-07-22 05:00:00",29.607711944948969839,0.016233345855381500
"2024-07-22 06:00:00",43.413365688006241649,0.017360155779314721
"2024-07-22 07:00:00",39.580299249365711339,0.026745058274224995
"2024-07-22 08:00:00",32.776590909169196282,0.027034104040675453
"2024-07-22 09:00:00",31.164538723367642203,0.019922038463000247
"2024-07-22 10:00:00",31.551284339171926507,0.015829360140182264
"2024-07-22 11:00:00",21.549120890280473203,0.012778496708569012
"2024-07-22 12:00:00",45.275635289365616296,0.014830809620722524
"2024-07-22 13:00:00",57.745895915765703135,0.016277801574822458
"2024-07-22 14:00:00",47.514312752459316963,0.039646315224956196
"2024-07-22 15:00:00",41.485414464443109073,0.024939297060826894
"2024-07-22 16:00:00",51.364768097724030989,0.023931546373398633
"2024-07-22 17:00:00",59.374940755408694349,0.015889859589558110
"2024-07-22 18:00:00",32.202010788159059122,0.012179509640760673
"2024-07-22 19:00:00",30.362381909621012299,0.023051284263949737
"2024-07-22 20:00:00",41.570832023424422792,0.021057953968323461
"2024-07-22 21:00:00",36.097780707356911378,0.023652073440390722
"2024-07-22 22:00:00",27.147414206835065021,0.019290955146000109
"2024-07-22 23:00:00",22.292191969230218093,0.023572795406163820
